_id,deviceID,lowPulseOccupancy,Ratio,concentration,timestamp
66990462ef447e0007c30291,device01,0,0,0.620000005,Thu Jul 18 2024 12:02:41 GMT+0000 (Coordinated Universal Time)
669906bcef447e0007c30292,device01,105138,0.017523,9.730799675,Thu Jul 18 2024 12:12:44 GMT+0000 (Coordinated Universal Time)
66990916ef447e0007c30293,device01,290277,0.048379499,25.76856995,Thu Jul 18 2024 12:22:46 GMT+0000 (Coordinated Universal Time)
66990b6fef447e0007c30294,device01,254940,0.042490002,22.70802498,Thu Jul 18 2024 12:32:47 GMT+0000 (Coordinated Universal Time)
66990dc8ef447e0007c30295,device01,0,0,0.620000005,Thu Jul 18 2024 12:42:48 GMT+0000 (Coordinated Universal Time)
66991022ef447e0007c30296,device01,286892,0.047815334,25.47540665,Thu Jul 18 2024 12:52:50 GMT+0000 (Coordinated Universal Time)
6699127cef447e0007c30297,device01,6192,0.001032,1.156636,Thu Jul 18 2024 13:02:52 GMT+0000 (Coordinated Universal Time)
669914d6ef447e0007c30298,device01,0,0,0.620000005,Thu Jul 18 2024 13:12:54 GMT+0000 (Coordinated Universal Time)
66991730ef447e0007c30299,device01,866286,0.144381002,75.62221527,Thu Jul 18 2024 13:22:56 GMT+0000 (Coordinated Universal Time)
6699198aef447e0007c3029a,device01,411284,0.068547331,36.24711227,Thu Jul 18 2024 13:32:58 GMT+0000 (Coordinated Universal Time)
66991be3ef447e0007c3029b,device01,0,0,0.620000005,Thu Jul 18 2024 13:42:59 GMT+0000 (Coordinated Universal Time)
66991e3eef447e0007c3029c,device01,0,0,0.620000005,Thu Jul 18 2024 13:53:02 GMT+0000 (Coordinated Universal Time)
66992098ef447e0007c3029d,device01,91625,0.015270833,8.559950829,Thu Jul 18 2024 14:03:04 GMT+0000 (Coordinated Universal Time)
669922f2ef447e0007c3029e,device01,113556,0.018926,10.46016693,Thu Jul 18 2024 14:13:06 GMT+0000 (Coordinated Universal Time)
6699254cef447e0007c3029f,device01,401062,0.066843666,35.36205673,Thu Jul 18 2024 14:23:08 GMT+0000 (Coordinated Universal Time)
669927a6ef447e0007c302a0,device01,100845,0.0168075,9.358832359,Thu Jul 18 2024 14:33:10 GMT+0000 (Coordinated Universal Time)
66992a00ef447e0007c302a1,device01,232154,0.038692333,20.73438644,Thu Jul 18 2024 14:43:12 GMT+0000 (Coordinated Universal Time)
66992c5aef447e0007c302a2,device01,5641,0.000940167,1.108883262,Thu Jul 18 2024 14:53:14 GMT+0000 (Coordinated Universal Time)
66992eb4ef447e0007c302a3,device01,383419,0.063903168,33.83441925,Thu Jul 18 2024 15:03:16 GMT+0000 (Coordinated Universal Time)
6699310eef447e0007c302a4,device01,115621,0.019270167,10.63908386,Thu Jul 18 2024 15:13:18 GMT+0000 (Coordinated Universal Time)
66993368ef447e0007c302a5,device01,0,0,0.620000005,Thu Jul 18 2024 15:23:20 GMT+0000 (Coordinated Universal Time)
669935c2ef447e0007c302a6,device01,9545,0.001590833,1.447223663,Thu Jul 18 2024 15:33:22 GMT+0000 (Coordinated Universal Time)
6699381cef447e0007c302a7,device01,72785,0.012130833,6.927476406,Thu Jul 18 2024 15:43:24 GMT+0000 (Coordinated Universal Time)
66993a75ef447e0007c302a8,device01,107066,0.017844334,9.897850037,Thu Jul 18 2024 15:53:25 GMT+0000 (Coordinated Universal Time)
66993cd0ef447e0007c302a9,device01,33515,0.005585833,3.524514914,Thu Jul 18 2024 16:03:28 GMT+0000 (Coordinated Universal Time)
66993f29ef447e0007c302aa,device01,273457,0.045576166,24.31181717,Thu Jul 18 2024 16:13:29 GMT+0000 (Coordinated Universal Time)
66994184ef447e0007c302ab,device01,706798,0.11779967,61.82489395,Thu Jul 18 2024 16:23:32 GMT+0000 (Coordinated Universal Time)
669943deef447e0007c302ac,device01,103341,0.0172235,9.575098038,Thu Jul 18 2024 16:33:34 GMT+0000 (Coordinated Universal Time)
66994637ef447e0007c302ad,device01,76354,0.012725667,7.236733437,Thu Jul 18 2024 16:43:35 GMT+0000 (Coordinated Universal Time)
66994892ef447e0007c302ae,device01,341296,0.056882668,30.18689346,Thu Jul 18 2024 16:53:38 GMT+0000 (Coordinated Universal Time)
66994aecef447e0007c302af,device01,303874,0.050645668,26.9461422,Thu Jul 18 2024 17:03:40 GMT+0000 (Coordinated Universal Time)
66994d46ef447e0007c302b0,device01,169479,0.0282465,15.30517292,Thu Jul 18 2024 17:13:42 GMT+0000 (Coordinated Universal Time)
66994fa0ef447e0007c302b1,device01,338970,0.056495,29.98546982,Thu Jul 18 2024 17:23:44 GMT+0000 (Coordinated Universal Time)
669951faef447e0007c302b2,device01,150434,0.025072332,13.65524101,Thu Jul 18 2024 17:33:46 GMT+0000 (Coordinated Universal Time)
66995453ef447e0007c302b3,device01,0,0,0.620000005,Thu Jul 18 2024 17:43:47 GMT+0000 (Coordinated Universal Time)
669956aeef447e0007c302b4,device01,267975,0.044662502,23.83701897,Thu Jul 18 2024 17:53:50 GMT+0000 (Coordinated Universal Time)
66995908ef447e0007c302b5,device01,0,0,0.620000005,Thu Jul 18 2024 18:03:52 GMT+0000 (Coordinated Universal Time)
66995b62ef447e0007c302b6,device01,374245,0.062374167,33.04005051,Thu Jul 18 2024 18:13:54 GMT+0000 (Coordinated Universal Time)
66995dbcef447e0007c302b7,device01,255640,0.042606667,22.76865196,Thu Jul 18 2024 18:23:56 GMT+0000 (Coordinated Universal Time)
66996016ef447e0007c302b8,device01,51078,0.008513,5.046484947,Thu Jul 18 2024 18:33:58 GMT+0000 (Coordinated Universal Time)
66996270ef447e0007c302b9,device01,466916,0.077819332,41.06356049,Thu Jul 18 2024 18:44:00 GMT+0000 (Coordinated Universal Time)
669964caef447e0007c302ba,device01,418909,0.069818169,36.90729904,Thu Jul 18 2024 18:54:02 GMT+0000 (Coordinated Universal Time)
66996724ef447e0007c302bb,device01,57445,0.009574166,5.598219395,Thu Jul 18 2024 19:04:04 GMT+0000 (Coordinated Universal Time)
6699697eef447e0007c302bc,device01,191885,0.031980835,17.2461834,Thu Jul 18 2024 19:14:06 GMT+0000 (Coordinated Universal Time)
66996bd8ef447e0007c302bd,device01,20344,0.003390667,2.383102894,Thu Jul 18 2024 19:24:08 GMT+0000 (Coordinated Universal Time)
66996e32ef447e0007c302be,device01,318587,0.053097833,28.22032356,Thu Jul 18 2024 19:34:10 GMT+0000 (Coordinated Universal Time)
6699708cef447e0007c302bf,device01,451285,0.07521417,39.71034241,Thu Jul 18 2024 19:44:12 GMT+0000 (Coordinated Universal Time)
669972e6ef447e0007c302c0,device01,247981,0.041330166,22.10527229,Thu Jul 18 2024 19:54:14 GMT+0000 (Coordinated Universal Time)
66997540ef447e0007c302c1,device01,49069,0.008178167,4.872393608,Thu Jul 18 2024 20:04:16 GMT+0000 (Coordinated Universal Time)
6699779aef447e0007c302c2,device01,326182,0.054363668,28.87805367,Thu Jul 18 2024 20:14:18 GMT+0000 (Coordinated Universal Time)
669979f3ef447e0007c302c3,device01,288687,0.048114501,25.630867,Thu Jul 18 2024 20:24:19 GMT+0000 (Coordinated Universal Time)
66997c4eef447e0007c302c4,device01,172819,0.028803166,15.59451962,Thu Jul 18 2024 20:34:22 GMT+0000 (Coordinated Universal Time)
66997ea8ef447e0007c302c5,device01,128322,0.021387,11.73951244,Thu Jul 18 2024 20:44:24 GMT+0000 (Coordinated Universal Time)
66998102ef447e0007c302c6,device01,0,0,0.620000005,Thu Jul 18 2024 20:54:26 GMT+0000 (Coordinated Universal Time)
6699835cef447e0007c302c7,device01,59447,0.009907833,5.771701336,Thu Jul 18 2024 21:04:28 GMT+0000 (Coordinated Universal Time)
669985b5ef447e0007c302c8,device01,229273,0.038212165,20.48483849,Thu Jul 18 2024 21:14:29 GMT+0000 (Coordinated Universal Time)
66998810ef447e0007c302c9,device01,390808,0.065134667,34.47420883,Thu Jul 18 2024 21:24:32 GMT+0000 (Coordinated Universal Time)
66998a6aef447e0007c302ca,device01,80131,0.013355167,7.564011574,Thu Jul 18 2024 21:34:34 GMT+0000 (Coordinated Universal Time)
66998cc4ef447e0007c302cb,device01,578053,0.096342169,50.68363953,Thu Jul 18 2024 21:44:36 GMT+0000 (Coordinated Universal Time)
66998f1eef447e0007c302cc,device01,178759,0.029793167,16.10910225,Thu Jul 18 2024 21:54:38 GMT+0000 (Coordinated Universal Time)
66999177ef447e0007c302cd,device01,368342,0.061390333,32.52890778,Thu Jul 18 2024 22:04:39 GMT+0000 (Coordinated Universal Time)
669993d2ef447e0007c302ce,device01,1089792,0.181631997,94.94986725,Thu Jul 18 2024 22:14:42 GMT+0000 (Coordinated Universal Time)
6699962cef447e0007c302cf,device01,857576,0.14292933,74.86883545,Thu Jul 18 2024 22:24:44 GMT+0000 (Coordinated Universal Time)
66999886ef447e0007c302d0,device01,196245,0.032707501,17.62387276,Thu Jul 18 2024 22:34:46 GMT+0000 (Coordinated Universal Time)
66999ae0ef447e0007c302d1,device01,418758,0.069793001,36.89422607,Thu Jul 18 2024 22:44:48 GMT+0000 (Coordinated Universal Time)
66999d39ef447e0007c302d2,device01,356443,0.059407167,31.4985466,Thu Jul 18 2024 22:54:49 GMT+0000 (Coordinated Universal Time)
66999f93ef447e0007c302d3,device01,296666,0.049444333,26.32189751,Thu Jul 18 2024 23:04:51 GMT+0000 (Coordinated Universal Time)
6699a1ecef447e0007c302d4,device01,740164,0.123360664,64.71178436,Thu Jul 18 2024 23:14:52 GMT+0000 (Coordinated Universal Time)
6699a446ef447e0007c302d5,device01,312698,0.052116334,27.71032906,Thu Jul 18 2024 23:24:54 GMT+0000 (Coordinated Universal Time)
6699a69fef447e0007c302d6,device01,426206,0.071034335,37.53907394,Thu Jul 18 2024 23:34:55 GMT+0000 (Coordinated Universal Time)
6699a8faef447e0007c302d7,device01,125236,0.020872667,11.47214222,Thu Jul 18 2024 23:44:58 GMT+0000 (Coordinated Universal Time)
6699ab53ef447e0007c302d8,device01,0,0,0.620000005,Thu Jul 18 2024 23:54:59 GMT+0000 (Coordinated Universal Time)
6699adadef447e0007c302d9,device01,154332,0.025722001,13.99294472,Fri Jul 19 2024 00:05:01 GMT+0000 (Coordinated Universal Time)
6699b008ef447e0007c302da,device01,0,0,0.620000005,Fri Jul 19 2024 00:15:04 GMT+0000 (Coordinated Universal Time)
6699b262ef447e0007c302db,device01,385126,0.064187668,33.9822197,Fri Jul 19 2024 00:25:06 GMT+0000 (Coordinated Universal Time)
6699b4bbef447e0007c302dc,device01,214138,0.035689667,19.17383575,Fri Jul 19 2024 00:35:07 GMT+0000 (Coordinated Universal Time)
6699b715ef447e0007c302dd,device01,678600,0.1131,59.38498306,Fri Jul 19 2024 00:45:09 GMT+0000 (Coordinated Universal Time)
6699b96fef447e0007c302de,device01,384416,0.064069331,33.92074203,Fri Jul 19 2024 00:55:11 GMT+0000 (Coordinated Universal Time)
6699bbcaef447e0007c302df,device01,147855,0.024642499,13.43180847,Fri Jul 19 2024 01:05:14 GMT+0000 (Coordinated Universal Time)
6699be24ef447e0007c302e0,device01,131043,0.0218405,11.97525787,Fri Jul 19 2024 01:15:16 GMT+0000 (Coordinated Universal Time)
6699c07eef447e0007c302e1,device01,110507,0.018417833,10.19599152,Fri Jul 19 2024 01:25:18 GMT+0000 (Coordinated Universal Time)
6699c2d7ef447e0007c302e2,device01,824559,0.137426496,72.01286316,Fri Jul 19 2024 01:35:19 GMT+0000 (Coordinated Universal Time)
6699c531ef447e0007c302e3,device01,1039791,0.173298493,90.62682343,Fri Jul 19 2024 01:45:21 GMT+0000 (Coordinated Universal Time)
6699c78aef447e0007c302e4,device01,634483,0.105747163,55.56733322,Fri Jul 19 2024 01:55:22 GMT+0000 (Coordinated Universal Time)
6699c9e4ef447e0007c302e5,device01,222189,0.037031502,19.87122536,Fri Jul 19 2024 02:05:24 GMT+0000 (Coordinated Universal Time)
6699cc3eef447e0007c302e6,device01,13605,0.0022675,1.799080372,Fri Jul 19 2024 02:15:26 GMT+0000 (Coordinated Universal Time)
6699ce98ef447e0007c302e7,device01,397152,0.066192001,35.02350998,Fri Jul 19 2024 02:25:28 GMT+0000 (Coordinated Universal Time)
6699d0f1ef447e0007c302e8,device01,0,0,0.620000005,Fri Jul 19 2024 02:35:29 GMT+0000 (Coordinated Universal Time)
6699d34cef447e0007c302e9,device01,273317,0.045552835,24.29969215,Fri Jul 19 2024 02:45:32 GMT+0000 (Coordinated Universal Time)
6699d5a6ef447e0007c302ea,device01,40587,0.0067645,4.137366295,Fri Jul 19 2024 02:55:34 GMT+0000 (Coordinated Universal Time)
6699d800ef447e0007c302eb,device01,123510,0.020585001,11.32260036,Fri Jul 19 2024 03:05:36 GMT+0000 (Coordinated Universal Time)
6699da5aef447e0007c302ec,device01,24235,0.004039166,2.720304728,Fri Jul 19 2024 03:15:38 GMT+0000 (Coordinated Universal Time)
6699dcb4ef447e0007c302ed,device01,460958,0.076826334,40.54776001,Fri Jul 19 2024 03:25:40 GMT+0000 (Coordinated Universal Time)
6699df0eef447e0007c302ee,device01,1163434,0.193905666,101.3160934,Fri Jul 19 2024 03:35:42 GMT+0000 (Coordinated Universal Time)
6699e168ef447e0007c302ef,device01,611212,0.101868667,53.55343628,Fri Jul 19 2024 03:45:44 GMT+0000 (Coordinated Universal Time)
6699e3c2ef447e0007c302f0,device01,0,0,0.620000005,Fri Jul 19 2024 03:55:46 GMT+0000 (Coordinated Universal Time)
6699e61cef447e0007c302f1,device01,211984,0.035330668,18.98725319,Fri Jul 19 2024 04:05:48 GMT+0000 (Coordinated Universal Time)
6699e876ef447e0007c302f2,device01,80763,0.0134605,7.618774414,Fri Jul 19 2024 04:15:50 GMT+0000 (Coordinated Universal Time)
6699eacfef447e0007c302f3,device01,0,0,0.620000005,Fri Jul 19 2024 04:25:51 GMT+0000 (Coordinated Universal Time)
6699ed29ef447e0007c302f4,device01,190503,0.0317505,17.12646484,Fri Jul 19 2024 04:35:53 GMT+0000 (Coordinated Universal Time)
6699ef84ef447e0007c302f5,device01,46281,0.0077135,4.630794525,Fri Jul 19 2024 04:45:56 GMT+0000 (Coordinated Universal Time)
6699f1deef447e0007c302f6,device01,138640,0.023106666,12.63345146,Fri Jul 19 2024 04:55:58 GMT+0000 (Coordinated Universal Time)
6699f438ef447e0007c302f7,device01,876058,0.146009669,76.46743774,Fri Jul 19 2024 05:06:00 GMT+0000 (Coordinated Universal Time)
6699f692ef447e0007c302f8,device01,92372,0.015395333,8.624676704,Fri Jul 19 2024 05:16:02 GMT+0000 (Coordinated Universal Time)
6699f8ecef447e0007c302f9,device01,101239,0.016873166,9.392969131,Fri Jul 19 2024 05:26:04 GMT+0000 (Coordinated Universal Time)
6699fb46ef447e0007c302fa,device01,213346,0.035557665,19.10523224,Fri Jul 19 2024 05:36:06 GMT+0000 (Coordinated Universal Time)
6699fda0ef447e0007c302fb,device01,162303,0.027050501,14.68350124,Fri Jul 19 2024 05:46:08 GMT+0000 (Coordinated Universal Time)
6699fffaef447e0007c302fc,device01,148930,0.024821667,13.5249424,Fri Jul 19 2024 05:56:10 GMT+0000 (Coordinated Universal Time)
669a0253ef447e0007c302fd,device01,0,0,0.620000005,Fri Jul 19 2024 06:06:11 GMT+0000 (Coordinated Universal Time)
669a04aeef447e0007c302fe,device01,99671,0.016611833,9.257109642,Fri Jul 19 2024 06:16:14 GMT+0000 (Coordinated Universal Time)
669a0708ef447e0007c302ff,device01,52400,0.008733333,5.161044121,Fri Jul 19 2024 06:26:16 GMT+0000 (Coordinated Universal Time)
669a0962ef447e0007c30300,device01,196879,0.032813165,17.67879295,Fri Jul 19 2024 06:36:18 GMT+0000 (Coordinated Universal Time)
669a0bbcef447e0007c30301,device01,138887,0.023147833,12.65485001,Fri Jul 19 2024 06:46:20 GMT+0000 (Coordinated Universal Time)
669a0e16ef447e0007c30302,device01,81044,0.013507334,7.643122673,Fri Jul 19 2024 06:56:22 GMT+0000 (Coordinated Universal Time)
669a1071ef447e0007c30303,device01,287633,0.047938835,25.53958321,Fri Jul 19 2024 07:06:25 GMT+0000 (Coordinated Universal Time)
669a12cbef447e0007c30304,device01,198795,0.033132501,17.84476852,Fri Jul 19 2024 07:16:27 GMT+0000 (Coordinated Universal Time)
669a1526ef447e0007c30305,device01,1154082,0.192347005,100.5076752,Fri Jul 19 2024 07:26:30 GMT+0000 (Coordinated Universal Time)
669a1780ef447e0007c30306,device01,125335,0.020889167,11.48071861,Fri Jul 19 2024 07:36:32 GMT+0000 (Coordinated Universal Time)
669a19daef447e0007c30307,device01,221966,0.036994334,19.85190773,Fri Jul 19 2024 07:46:34 GMT+0000 (Coordinated Universal Time)
669a1c34ef447e0007c30308,device01,99571,0.016595166,9.248444557,Fri Jul 19 2024 07:56:36 GMT+0000 (Coordinated Universal Time)
669a1e8eef447e0007c30309,device01,289487,0.048247833,25.70015144,Fri Jul 19 2024 08:06:38 GMT+0000 (Coordinated Universal Time)
669a20e7ef447e0007c3030a,device01,0,0,0.620000005,Fri Jul 19 2024 08:16:39 GMT+0000 (Coordinated Universal Time)
669a2342ef447e0007c3030b,device01,83198,0.013866333,7.82976532,Fri Jul 19 2024 08:26:42 GMT+0000 (Coordinated Universal Time)
669a259cef447e0007c3030c,device01,364533,0.060755499,32.19907761,Fri Jul 19 2024 08:36:44 GMT+0000 (Coordinated Universal Time)
669a27f6ef447e0007c3030d,device01,167512,0.027918667,15.13476849,Fri Jul 19 2024 08:46:46 GMT+0000 (Coordinated Universal Time)
669a2a50ef447e0007c3030e,device01,74961,0.0124935,7.116028786,Fri Jul 19 2024 08:56:48 GMT+0000 (Coordinated Universal Time)
669a2caaef447e0007c3030f,device01,287937,0.047989499,25.56591034,Fri Jul 19 2024 09:06:50 GMT+0000 (Coordinated Universal Time)
669a2f04ef447e0007c30310,device01,6027,0.0010045,1.14233613,Fri Jul 19 2024 09:16:52 GMT+0000 (Coordinated Universal Time)
669a315eef447e0007c30311,device01,18645,0.0031075,2.235863447,Fri Jul 19 2024 09:26:54 GMT+0000 (Coordinated Universal Time)
669a33b8ef447e0007c30312,device01,37002,0.006167,3.826695681,Fri Jul 19 2024 09:36:56 GMT+0000 (Coordinated Universal Time)
669a3612ef447e0007c30313,device01,36656,0.006109333,3.796711683,Fri Jul 19 2024 09:46:58 GMT+0000 (Coordinated Universal Time)
669a386cef447e0007c30314,device01,46488,0.007748,4.648732185,Fri Jul 19 2024 09:57:00 GMT+0000 (Coordinated Universal Time)
669a3ac6ef447e0007c30315,device01,414697,0.069116168,36.5426178,Fri Jul 19 2024 10:07:02 GMT+0000 (Coordinated Universal Time)
669a3d20ef447e0007c30316,device01,0,0,0.620000005,Fri Jul 19 2024 10:17:04 GMT+0000 (Coordinated Universal Time)
669a3f7aef447e0007c30317,device01,81619,0.013603167,7.692945957,Fri Jul 19 2024 10:27:06 GMT+0000 (Coordinated Universal Time)
669a41d4ef447e0007c30318,device01,289492,0.048248667,25.70058441,Fri Jul 19 2024 10:37:08 GMT+0000 (Coordinated Universal Time)
669a442eef447e0007c30319,device01,63034,0.010505667,6.082528591,Fri Jul 19 2024 10:47:10 GMT+0000 (Coordinated Universal Time)
669a4687ef447e0007c3031a,device01,70573,0.011762166,6.735802174,Fri Jul 19 2024 10:57:11 GMT+0000 (Coordinated Universal Time)
669a48e2ef447e0007c3031b,device01,301648,0.050274666,26.75336075,Fri Jul 19 2024 11:07:14 GMT+0000 (Coordinated Universal Time)
669a4b3cef447e0007c3031c,device01,47731,0.007955167,4.756446838,Fri Jul 19 2024 11:17:16 GMT+0000 (Coordinated Universal Time)
669a4d96ef447e0007c3031d,device01,54828,0.009138,5.371443748,Fri Jul 19 2024 11:27:18 GMT+0000 (Coordinated Universal Time)
669a4ff1ef447e0007c3031e,device01,136253,0.022708833,12.42664719,Fri Jul 19 2024 11:37:21 GMT+0000 (Coordinated Universal Time)
669a524aef447e0007c3031f,device01,76384,0.012730666,7.239332676,Fri Jul 19 2024 11:47:22 GMT+0000 (Coordinated Universal Time)
669a54a4ef447e0007c30320,device01,0,0,0.620000005,Fri Jul 19 2024 11:57:24 GMT+0000 (Coordinated Universal Time)
669a56feef447e0007c30321,device01,314170,0.052361667,27.8378067,Fri Jul 19 2024 12:07:26 GMT+0000 (Coordinated Universal Time)
669a5958ef447e0007c30322,device01,55553,0.009258834,5.434268475,Fri Jul 19 2024 12:17:28 GMT+0000 (Coordinated Universal Time)
669a5bb2ef447e0007c30323,device01,44222,0.007370333,4.452367306,Fri Jul 19 2024 12:27:30 GMT+0000 (Coordinated Universal Time)
669a5e0cef447e0007c30324,device01,845690,0.14094834,73.84072113,Fri Jul 19 2024 12:37:32 GMT+0000 (Coordinated Universal Time)
669a6066ef447e0007c30325,device01,643669,0.107278168,56.36227417,Fri Jul 19 2024 12:47:34 GMT+0000 (Coordinated Universal Time)
669a62c0ef447e0007c30326,device01,110007,0.0183345,10.15266991,Fri Jul 19 2024 12:57:36 GMT+0000 (Coordinated Universal Time)
669a651aef447e0007c30327,device01,374860,0.062476669,33.09330368,Fri Jul 19 2024 13:07:38 GMT+0000 (Coordinated Universal Time)
669a6775ef447e0007c30328,device01,192285,0.032047499,17.28083229,Fri Jul 19 2024 13:17:41 GMT+0000 (Coordinated Universal Time)
669a69ceef447e0007c30329,device01,304513,0.050752167,27.00148201,Fri Jul 19 2024 13:27:42 GMT+0000 (Coordinated Universal Time)
669a6c28ef447e0007c3032a,device01,303235,0.050539166,26.89080238,Fri Jul 19 2024 13:37:44 GMT+0000 (Coordinated Universal Time)
669a6e83ef447e0007c3032b,device01,204153,0.034025501,18.30890465,Fri Jul 19 2024 13:47:47 GMT+0000 (Coordinated Universal Time)
669a70dcef447e0007c3032c,device01,550015,0.091669165,48.25688171,Fri Jul 19 2024 13:57:48 GMT+0000 (Coordinated Universal Time)
669a7336ef447e0007c3032d,device01,191357,0.031892832,17.20044327,Fri Jul 19 2024 14:07:50 GMT+0000 (Coordinated Universal Time)
669a7590ef447e0007c3032e,device01,0,0,0.620000005,Fri Jul 19 2024 14:17:52 GMT+0000 (Coordinated Universal Time)
669a77eaef447e0007c3032f,device01,183078,0.030513,16.48325348,Fri Jul 19 2024 14:27:54 GMT+0000 (Coordinated Universal Time)
669a7a45ef447e0007c30330,device01,135283,0.022547167,12.3426075,Fri Jul 19 2024 14:37:57 GMT+0000 (Coordinated Universal Time)
669a7c9eef447e0007c30331,device01,194100,0.03235,17.43806076,Fri Jul 19 2024 14:47:58 GMT+0000 (Coordinated Universal Time)
669a7ef8ef447e0007c30332,device01,198861,0.033143502,17.85048676,Fri Jul 19 2024 14:58:00 GMT+0000 (Coordinated Universal Time)
669a8153ef447e0007c30333,device01,154756,0.025792666,14.02967739,Fri Jul 19 2024 15:08:03 GMT+0000 (Coordinated Universal Time)
669a83acef447e0007c30334,device01,0,0,0.620000005,Fri Jul 19 2024 15:18:04 GMT+0000 (Coordinated Universal Time)
669a8606ef447e0007c30335,device01,152189,0.025364833,13.80728626,Fri Jul 19 2024 15:28:06 GMT+0000 (Coordinated Universal Time)
669a8860ef447e0007c30336,device01,129124,0.021520667,11.80899715,Fri Jul 19 2024 15:38:08 GMT+0000 (Coordinated Universal Time)
669a8a31ef447e0007c30337,device01,133531,0.022255167,12.19081688,Fri Jul 19 2024 15:45:53 GMT+0000 (Coordinated Universal Time)
669a8abaef447e0007c30338,device01,0,0,0.620000005,Fri Jul 19 2024 15:48:10 GMT+0000 (Coordinated Universal Time)
669a8d15ef447e0007c30339,device01,153418,0.025569666,13.91376019,Fri Jul 19 2024 15:58:13 GMT+0000 (Coordinated Universal Time)
669a8f6fef447e0007c3033a,device01,240326,0.040054332,21.44222641,Fri Jul 19 2024 16:08:15 GMT+0000 (Coordinated Universal Time)
669a91c8ef447e0007c3033b,device01,0,0,0.620000005,Fri Jul 19 2024 16:18:16 GMT+0000 (Coordinated Universal Time)
669a9422ef447e0007c3033c,device01,293170,0.048861668,26.01912308,Fri Jul 19 2024 16:28:18 GMT+0000 (Coordinated Universal Time)
669a967def447e0007c3033d,device01,0,0,0.620000005,Fri Jul 19 2024 16:38:21 GMT+0000 (Coordinated Universal Time)
669a98d7ef447e0007c3033e,device01,113656,0.018942667,10.46883106,Fri Jul 19 2024 16:48:23 GMT+0000 (Coordinated Universal Time)
669a9b30ef447e0007c3033f,device01,156098,0.026016334,14.14594078,Fri Jul 19 2024 16:58:24 GMT+0000 (Coordinated Universal Time)
669a9d8bef447e0007c30340,device01,245178,0.040863,21.8624897,Fri Jul 19 2024 17:08:27 GMT+0000 (Coordinated Universal Time)
669a9fe4ef447e0007c30341,device01,69577,0.011596167,6.649497032,Fri Jul 19 2024 17:18:28 GMT+0000 (Coordinated Universal Time)
669aa23fef447e0007c30342,device01,381880,0.063646667,33.70115662,Fri Jul 19 2024 17:28:31 GMT+0000 (Coordinated Universal Time)
669aa498ef447e0007c30343,device01,0,0,0.620000005,Fri Jul 19 2024 17:38:32 GMT+0000 (Coordinated Universal Time)
669aa6f3ef447e0007c30344,device01,33052,0.005508667,3.484391689,Fri Jul 19 2024 17:48:34 GMT+0000 (Coordinated Universal Time)
669aa94cef447e0007c30345,device01,24782,0.004130333,2.76770854,Fri Jul 19 2024 17:58:36 GMT+0000 (Coordinated Universal Time)
669aaba5ef447e0007c30346,device01,115774,0.019295666,10.65233994,Fri Jul 19 2024 18:08:37 GMT+0000 (Coordinated Universal Time)
669aadffef447e0007c30347,device01,47294,0.007882333,4.718577862,Fri Jul 19 2024 18:18:39 GMT+0000 (Coordinated Universal Time)
669ab059ef447e0007c30348,device01,113431,0.018905167,10.44933605,Fri Jul 19 2024 18:28:41 GMT+0000 (Coordinated Universal Time)
669ab2b2ef447e0007c30349,device01,0,0,0.620000005,Fri Jul 19 2024 18:38:42 GMT+0000 (Coordinated Universal Time)
669ab50def447e0007c3034a,device01,89963,0.014993833,8.415943146,Fri Jul 19 2024 18:48:45 GMT+0000 (Coordinated Universal Time)
669ab767ef447e0007c3034b,device01,181657,0.030276166,16.3601532,Fri Jul 19 2024 18:58:47 GMT+0000 (Coordinated Universal Time)
669ab9c1ef447e0007c3034c,device01,0,0,0.620000005,Fri Jul 19 2024 19:08:49 GMT+0000 (Coordinated Universal Time)
669abc1aef447e0007c3034d,device01,247881,0.041313499,22.09661102,Fri Jul 19 2024 19:18:50 GMT+0000 (Coordinated Universal Time)
669abe74ef447e0007c3034e,device01,358019,0.059669834,31.6350174,Fri Jul 19 2024 19:28:52 GMT+0000 (Coordinated Universal Time)
669ac0ceef447e0007c3034f,device01,303503,0.050583832,26.914011,Fri Jul 19 2024 19:38:54 GMT+0000 (Coordinated Universal Time)
669ac328ef447e0007c30350,device01,197748,0.032958001,17.75407219,Fri Jul 19 2024 19:48:56 GMT+0000 (Coordinated Universal Time)
669ac582ef447e0007c30351,device01,375615,0.062602498,33.15867615,Fri Jul 19 2024 19:58:58 GMT+0000 (Coordinated Universal Time)
669ac7ddef447e0007c30352,device01,77175,0.0128625,7.307873726,Fri Jul 19 2024 20:09:01 GMT+0000 (Coordinated Universal Time)
669aca37ef447e0007c30353,device01,614001,0.102333501,53.79480743,Fri Jul 19 2024 20:19:03 GMT+0000 (Coordinated Universal Time)
669acc91ef447e0007c30354,device01,133508,0.022251334,12.18882465,Fri Jul 19 2024 20:29:05 GMT+0000 (Coordinated Universal Time)
669aceeaef447e0007c30355,device01,441768,0.073628001,38.88639832,Fri Jul 19 2024 20:39:06 GMT+0000 (Coordinated Universal Time)
669ad145ef447e0007c30356,device01,150084,0.025014,13.62491989,Fri Jul 19 2024 20:49:09 GMT+0000 (Coordinated Universal Time)
669ad39fef447e0007c30357,device01,37734,0.006289,3.890130043,Fri Jul 19 2024 20:59:11 GMT+0000 (Coordinated Universal Time)
